Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration
43,17.4,9.8,3.0,Cloudy,Calm,26.5,7.0,177,13.2
19,12.7,10.4,2.7,Clear,Moderate,25.8,11.6,120,11.1
14,16.1,10.1,3.7,Foggy,Calm,25.3,8.1,171,12.6
34,15.2,11.1,3.7,Foggy,Calm,27.3,9.4,149,12.3
32,17.5,10.6,3.6,Foggy,Calm,27.2,7.0,169,16.7
19,13.8,10.0,2.0,Cloudy,Moderate,25.1,8.0,140,10.1
15,18.2,10.5,3.3,Clear,Rough,23.7,7.8,126,11.3
25,17.9,9.8,2.4,Sunny,Moderate,27.5,8.9,164,12.1
10,13.6,9.7,2.2,Clear,Rough,24.1,11.7,127,10.0
17,14.9,10.5,1.5,Cloudy,Calm,25.9,7.5,151,11.2
46,14.4,9.6,2.5,Clear,Moderate,21.4,8.4,121,10.0
6,15.7,9.7,1.9,Sunny,Rough,22.3,8.5,161,11.6
20,18.1,9.8,3.6,Clear,Rough,22.2,7.0,171,12.2
42,14.8,10.8,3.1,Sunny,Calm,27.8,8.3,132,10.5
19,15.9,9.9,3.6,Sunny,Rough,27.0,8.1,165,14.6
6,14.1,9.6,2.3,Sunny,Moderate,22.7,10.7,121,10.1
5,17.0,11.3,3.2,Sunny,Rough,21.0,7.1,166,12.0
18,16.9,10.3,2.7,Foggy,Calm,21.8,7.2,146,14.7
37,17.8,9.0,1.9,Rain,Rough,23.7,8.7,167,11.6
22,15.6,9.5,1.7,Rain,Calm,22.5,7.0,163,10.5
41,18.5,10.1,3.6,Cloudy,Rough,29.0,9.0,190,12.7
14,13.5,9.6,2.3,Cloudy,Rough,29.0,7.0,120,10.0
20,12.8,9.2,3.9,Cloudy,Calm,26.9,7.0,120,10.0
35,16.2,11.5,3.9,Clear,Rough,27.7,9.8,184,13.8
20,16.1,10.1,1.9,Foggy,Rough,23.6,7.0,123,12.2
7,14.1,11.3,2.1,Sunny,Rough,22.4,7.0,171,11.0
7,13.4,9.4,1.7,Foggy,Calm,24.7,7.0,144,10.9
34,16.1,10.1,1.7,Sunny,Rough,21.5,7.2,120,10.0
13,18.5,9.7,3.4,Sunny,Rough,27.3,7.2,186,14.4
14,14.1,9.5,1.8,Foggy,Calm,24.9,7.3,133,10.0
22,13.7,9.7,2.0,Foggy,Rough,25.3,8.4,162,10.3
17,17.5,9.5,2.6,Clear,Rough,27.0,7.0,158,10.0
9,17.9,10.7,3.3,Cloudy,Rough,21.0,7.4,168,10.7
4,12.9,9.7,2.5,Clear,Rough,24.3,8.6,130,10.7
15,17.1,10.5,3.5,Foggy,Moderate,28.8,7.9,165,13.1
45,14.1,9.3,2.1,Clear,Rough,27.9,7.3,129,10.0
41,15.0,10.4,1.8,Rain,Moderate,27.9,10.2,145,10.0
13,12.3,9.7,1.7,Sunny,Calm,24.1,8.6,120,10.0
42,18.8,10.1,1.4,Foggy,Calm,29.0,7.8,156,14.5
37,16.7,10.3,3.2,Sunny,Rough,21.7,8.3,175,12.0
28,12.2,9.7,1.8,Sunny,Calm,21.1,8.8,120,11.3
44,18.6,9.6,2.1,Cloudy,Rough,21.6,8.2,161,10.3
38,17.2,10.7,4.0,Clear,Calm,28.2,7.2,182,14.3
33,17.9,10.5,2.6,Cloudy,Rough,24.9,7.9,164,13.4
11,12.1,10.5,2.3,Foggy,Calm,29.0,7.0,135,10.0
27,13.9,9.5,1.3,Foggy,Calm,24.6,8.1,120,10.0
21,17.4,9.9,1.7,Rain,Moderate,22.6,8.6,124,10.0
38,12.8,9.4,2.4,Clear,Moderate,25.7,10.5,120,10.0
9,14.9,11.0,4.0,Clear,Rough,21.9,9.6,166,12.8
12,14.7,9.5,3.1,Cloudy,Moderate,21.2,7.0,127,11.3
16,13.4,9.4,2.0,Clear,Rough,25.0,12.9,120,10.0
43,14.0,9.9,1.8,Cloudy,Calm,25.3,7.3,123,10.0
19,15.6,9.2,2.4,Foggy,Calm,29.0,7.0,120,10.0
39,14.5,9.9,2.4,Clear,Rough,26.9,12.3,122,13.1
22,18.5,9.8,1.6,Rain,Rough,25.1,10.4,145,10.8
19,14.6,9.7,2.2,Cloudy,Calm,23.0,7.2,123,10.0
35,15.8,9.6,1.3,Sunny,Rough,23.1,7.6,176,11.4
17,18.7,9.6,3.6,Cloudy,Rough,23.9,7.0,158,11.8
16,14.3,11.3,2.3,Sunny,Calm,21.9,7.8,122,10.0
8,16.6,9.3,2.3,Rain,Rough,21.0,9.4,145,12.5
50,16.1,10.8,4.0,Sunny,Calm,23.0,7.0,163,12.2
21,15.9,10.9,3.6,Clear,Rough,26.3,7.0,159,12.4
40,19.5,10.6,3.3,Cloudy,Rough,22.1,7.0,159,13.8
7,13.9,9.7,2.1,Foggy,Moderate,25.2,11.5,120,10.0
22,16.5,10.6,3.8,Foggy,Calm,29.0,7.2,164,10.4
46,16.4,9.6,3.3,Sunny,Rough,28.6,7.0,178,14.3
44,16.0,9.9,2.2,Sunny,Rough,23.5,7.4,133,10.5
27,18.0,11.3,2.1,Cloudy,Calm,28.1,7.2,177,14.7
42,16.4,10.8,4.0,Sunny,Rough,24.4,9.1,155,12.5
18,16.5,10.7,2.9,Cloudy,Rough,23.2,9.0,181,11.5
42,13.8,9.3,2.1,Sunny,Moderate,25.4,11.7,130,10.0
41,12.0,11.3,3.8,Rain,Moderate,24.0,9.3,162,10.0
25,17.0,11.3,2.3,Clear,Rough,21.9,9.2,146,11.6
20,16.5,11.1,4.0,Sunny,Rough,26.4,13.1,157,11.5
19,13.5,10.8,1.6,Cloudy,Rough,25.6,9.1,126,11.1
48,16.6,11.0,3.1,Rain,Calm,24.3,13.8,133,10.7
38,17.9,10.4,2.9,Sunny,Rough,23.5,8.5,176,14.7
20,13.0,9.7,1.9,Clear,Moderate,23.3,11.0,120,10.5
37,16.5,11.8,3.6,Cloudy,Rough,23.6,7.4,184,12.2
20,13.4,9.1,2.7,Sunny,Moderate,22.9,10.4,125,10.0
18,18.6,9.8,1.6,Cloudy,Rough,27.9,7.0,169,13.8
41,16.8,11.1,3.8,Cloudy,Rough,26.4,10.1,159,15.2
14,16.2,9.7,3.6,Sunny,Calm,21.2,8.3,170,13.4
8,14.4,9.5,2.7,Rain,Rough,22.4,9.2,123,10.0
43,14.4,9.9,2.9,Clear,Moderate,26.0,7.0,120,10.0
24,13.6,10.1,3.5,Foggy,Calm,28.4,8.2,165,10.9
10,15.6,10.0,1.9,Sunny,Moderate,23.7,7.7,166,11.5
23,18.8,9.9,3.6,Sunny,Rough,24.8,8.9,182,14.8
26,14.1,9.8,3.0,Foggy,Calm,22.6,10.4,120,10.0
13,12.8,10.0,1.8,Rain,Moderate,26.4,12.5,120,11.9
45,18.3,11.2,3.9,Foggy,Calm,26.8,7.0,189,13.9
40,13.0,9.5,2.7,Cloudy,Calm,26.0,8.5,132,10.0
16,13.8,9.3,2.2,Cloudy,Calm,24.9,7.3,130,12.4
21,16.3,9.6,2.4,Sunny,Rough,27.6,7.4,151,10.5
18,16.0,9.9,1.9,Sunny,Rough,21.0,10.2,121,10.1
17,17.9,10.1,3.4,Cloudy,Rough,22.1,7.3,173,12.9
6,15.4,9.0,2.2,Rain,Rough,22.9,11.7,130,10.7
36,16.0,9.8,4.0,Clear,Moderate,27.6,7.0,167,10.4
35,18.2,10.2,4.0,Foggy,Rough,27.6,8.9,182,11.0
13,13.2,9.2,1.8,Rain,Rough,22.2,12.3,120,11.0
18,12.8,9.6,2.5,Cloudy,Calm,24.6,10.8,127,10.3
20,13.8,9.3,2.2,Cloudy,Rough,21.4,7.1,123,10.0
14,19.5,9.8,3.0,Clear,Moderate,25.4,7.0,171,15.6
41,13.6,10.6,2.5,Rain,Rough,25.7,10.8,180,12.8
27,18.0,10.8,3.7,Sunny,Rough,25.4,10.3,168,14.1
44,14.4,10.4,3.5,Rain,Rough,21.0,8.1,146,11.5
8,16.6,10.7,2.6,Clear,Rough,27.8,8.7,136,11.5
40,14.7,9.3,1.8,Cloudy,Calm,23.1,7.0,136,10.0
41,15.5,9.5,2.4,Clear,Moderate,26.4,7.7,145,11.4
14,18.1,10.4,3.1,Cloudy,Rough,28.8,7.0,161,11.3
33,15.7,9.7,1.8,Foggy,Calm,26.6,7.0,161,11.4
38,16.4,9.4,1.5,Rain,Moderate,21.5,7.2,120,10.0
8,15.0,11.3,3.3,Cloudy,Rough,21.1,8.3,120,11.3
20,16.7,9.7,1.7,Sunny,Calm,25.8,7.0,133,11.5
5,16.9,10.1,1.9,Sunny,Rough,23.3,8.8,133,10.8
42,18.1,11.2,2.0,Rain,Moderate,23.3,7.4,141,11.1
40,17.9,10.6,3.3,Foggy,Calm,28.2,7.0,177,11.2
23,15.7,9.7,1.6,Cloudy,Calm,22.9,11.2,120,10.8
33,16.7,10.1,2.5,Clear,Calm,24.5,8.6,174,10.8
15,12.7,9.0,1.9,Rain,Moderate,23.3,9.6,167,10.3
43,12.0,9.2,1.7,Rain,Moderate,26.1,10.5,120,10.0
20,15.7,9.5,1.9,Sunny,Rough,23.2,7.1,150,11.6
13,16.5,9.9,2.1,Foggy,Calm,29.0,7.4,155,12.9
7,14.2,11.5,2.4,Rain,Rough,22.1,7.6,154,12.6
26,17.5,11.4,4.0,Cloudy,Rough,24.8,7.0,170,14.0
23,14.6,9.5,2.4,Clear,Calm,23.3,11.5,120,11.2
18,17.0,10.9,3.5,Rain,Rough,25.4,7.0,166,10.0
2,12.0,9.9,2.0,Rain,Moderate,26.8,12.1,148,10.0
22,18.7,9.5,1.7,Foggy,Calm,28.1,7.0,147,13.3
9,15.9,9.9,1.8,Clear,Rough,25.9,8.3,144,10.9
17,15.3,9.4,2.3,Cloudy,Rough,24.8,13.1,120,10.0
42,16.1,10.1,3.2,Foggy,Calm,22.8,7.0,141,12.0
50,19.5,10.3,3.4,Clear,Rough,24.6,7.0,185,16.7
19,16.6,9.7,1.8,Clear,Rough,26.6,8.9,159,10.3
4,13.5,10.6,2.4,Sunny,Calm,22.0,10.5,120,10.9
22,14.7,9.8,3.2,Sunny,Calm,27.4,8.6,136,15.0
31,14.6,9.3,1.8,Clear,Moderate,22.7,12.4,120,10.0
17,17.5,10.2,3.4,Sunny,Rough,27.0,7.0,161,11.0
19,18.2,10.6,2.0,Foggy,Calm,28.8,7.0,143,10.8
15,18.4,11.1,2.0,Cloudy,Rough,22.9,8.9,143,12.2
27,17.4,10.4,2.1,Clear,Rough,25.5,10.9,173,12.1
31,13.6,9.3,2.0,Cloudy,Rough,23.2,9.0,136,11.0
25,18.8,10.5,1.9,Sunny,Calm,29.0,7.0,152,10.8
42,14.5,9.1,1.4,Sunny,Calm,22.8,7.0,154,10.8
16,15.9,9.2,1.6,Foggy,Calm,26.4,9.4,120,10.0
13,14.5,9.7,1.8,Cloudy,Rough,21.1,7.3,160,10.0
50,17.0,10.0,2.0,Clear,Moderate,23.4,8.8,140,10.9
26,13.3,9.6,2.1,Foggy,Calm,24.7,11.1,120,10.0
26,12.0,9.2,2.4,Rain,Calm,23.7,11.5,121,10.7
14,16.6,10.5,2.0,Rain,Rough,24.0,7.0,158,13.2
15,12.7,10.2,1.8,Rain,Moderate,26.3,11.0,123,10.6
19,14.4,10.3,2.3,Cloudy,Calm,23.8,7.4,141,14.2
25,12.7,9.6,2.2,Cloudy,Calm,25.0,7.0,120,10.3
16,12.0,9.3,3.4,Sunny,Calm,29.0,7.4,162,10.7
23,17.2,10.3,2.5,Rain,Moderate,22.6,9.8,157,10.0
11,16.5,10.0,3.4,Sunny,Calm,25.4,7.0,153,12.0
30,14.1,9.5,1.9,Cloudy,Rough,25.0,9.7,121,10.0
40,15.4,10.0,4.0,Cloudy,Rough,24.3,8.3,156,10.0
15,13.1,9.4,1.6,Rain,Moderate,27.4,8.1,131,10.0
43,17.8,10.4,3.7,Clear,Calm,23.4,9.2,161,11.1
45,13.8,9.9,2.2,Sunny,Rough,24.3,11.7,164,14.2
44,18.8,10.6,4.0,Clear,Calm,25.7,9.4,180,10.8
45,15.0,9.4,2.6,Foggy,Calm,23.8,7.0,146,12.3
28,13.5,11.1,1.8,Cloudy,Rough,24.1,8.0,121,10.0
15,13.3,9.4,2.4,Sunny,Calm,22.8,10.0,126,10.1
3,15.8,10.5,3.6,Clear,Rough,23.6,11.3,144,10.4
20,12.6,9.4,2.6,Clear,Calm,21.3,12.0,123,11.5
42,15.3,11.4,2.8,Foggy,Calm,27.3,7.0,167,14.7
33,19.5,10.9,4.0,Rain,Rough,25.7,8.3,183,13.5
4,19.5,10.6,3.0,Sunny,Rough,26.8,8.0,162,13.1
23,16.4,9.7,2.0,Cloudy,Calm,21.1,7.5,142,13.9
2,18.9,9.7,2.4,Foggy,Calm,21.7,7.0,164,13.9
28,12.0,9.9,1.8,Clear,Moderate,24.4,12.2,120,10.0
19,16.9,10.3,2.7,Clear,Rough,24.1,9.9,129,10.5
5,17.9,11.6,2.7,Clear,Rough,27.3,8.1,159,13.5
26,13.6,9.8,1.9,Clear,Moderate,23.2,13.3,120,10.0
42,16.9,11.1,1.7,Sunny,Calm,26.4,8.2,152,11.0
10,13.7,9.8,2.4,Rain,Moderate,21.0,9.0,120,11.5
17,16.0,11.2,2.7,Rain,Moderate,23.8,7.0,183,10.9
5,14.9,9.1,2.5,Clear,Rough,21.6,13.6,120,10.1
40,19.3,9.9,2.9,Rain,Rough,23.0,7.0,140,13.2
6,13.8,9.6,2.2,Sunny,Calm,29.0,7.7,130,10.0
5,14.2,9.9,2.4,Cloudy,Calm,23.2,7.0,120,10.0
31,13.0,10.2,3.7,Sunny,Calm,25.6,7.0,148,10.9
11,18.3,10.7,3.9,Clear,Rough,26.3,8.0,155,10.4
4,19.1,10.2,3.3,Cloudy,Rough,26.6,8.4,156,10.0
37,17.9,11.2,4.0,Sunny,Calm,29.0,7.0,159,16.0
39,15.7,10.7,2.7,Cloudy,Rough,25.4,7.9,167,13.0
30,14.5,9.9,1.9,Foggy,Calm,29.0,7.0,152,11.2
21,12.2,9.6,1.5,Cloudy,Calm,24.3,7.0,134,10.0
32,18.3,10.6,3.4,Sunny,Rough,27.4,10.3,166,10.5
19,17.1,11.7,3.5,Foggy,Calm,26.7,7.7,179,14.5
14,14.3,10.3,1.9,Sunny,Calm,21.0,8.0,173,13.1
40,14.8,11.0,3.8,Cloudy,Rough,25.0,8.0,183,11.3
37,12.0,10.0,2.8,Foggy,Calm,25.8,7.8,120,10.0
16,15.8,10.1,2.6,Sunny,Moderate,25.4,8.5,140,11.5
22,17.7,9.0,1.7,Foggy,Calm,25.9,7.0,162,13.7
50,15.5,9.7,3.6,Foggy,Calm,29.0,7.0,190,12.8
22,13.3,9.0,2.2,Clear,Moderate,25.2,11.6,120,11.6
9,12.5,10.2,2.8,Clear,Moderate,25.7,12.4,159,10.0
33,17.0,9.4,3.2,Foggy,Calm,28.5,7.0,125,11.0
23,17.0,10.5,1.6,Cloudy,Rough,22.2,8.4,184,14.5
18,19.5,10.6,2.0,Rain,Calm,25.5,7.0,178,13.1
44,15.1,9.1,2.2,Rain,Moderate,22.7,7.7,175,10.7
16,15.5,10.4,3.3,Sunny,Rough,22.4,10.0,170,10.3
45,15.2,9.4,1.7,Sunny,Calm,26.0,7.0,121,10.0
17,13.1,9.1,2.6,Clear,Moderate,26.5,11.6,120,10.0
27,16.8,10.5,3.4,Rain,Rough,27.6,8.7,155,11.8
41,17.3,11.6,4.0,Cloudy,Rough,26.0,8.2,179,15.1
39,16.2,10.0,2.0,Rain,Calm,25.2,11.0,162,10.9
34,15.7,10.9,4.0,Clear,Rough,29.0,9.5,166,10.3
47,12.0,9.3,2.0,Rain,Moderate,21.1,14.1,129,10.9
10,14.7,9.9,1.8,Foggy,Calm,29.0,7.3,145,10.0
13,14.3,9.8,3.3,Cloudy,Rough,26.4,7.1,177,13.4
19,13.3,9.6,2.1,Rain,Moderate,21.1,10.5,120,10.0
25,13.5,9.1,2.2,Rain,Moderate,24.1,7.0,123,10.0
20,12.0,9.8,2.1,Clear,Moderate,23.6,10.9,124,10.0
17,15.5,10.8,3.1,Foggy,Calm,27.7,7.2,186,10.1
18,16.9,10.4,3.8,Clear,Rough,28.3,8.7,187,10.3
20,14.6,9.7,2.3,Cloudy,Moderate,23.3,8.8,161,10.9
18,16.5,10.0,2.7,Foggy,Calm,27.2,9.0,155,10.0
34,17.2,9.7,2.4,Clear,Moderate,24.0,7.0,138,10.6
35,16.3,10.7,2.4,Foggy,Calm,27.5,8.1,169,10.6
12,19.0,10.8,3.7,Clear,Rough,25.5,7.7,159,16.7
27,15.3,9.6,1.7,Rain,Moderate,22.5,10.2,125,10.0
19,14.0,9.5,2.5,Rain,Rough,21.0,9.5,146,10.0
20,12.0,9.5,2.2,Clear,Moderate,24.3,13.4,123,10.6
19,15.7,10.0,3.5,Foggy,Calm,27.7,7.0,158,13.0
24,14.9,10.7,3.9,Clear,Rough,21.0,11.6,167,12.3
6,13.5,10.0,2.5,Clear,Moderate,23.4,8.8,120,10.0
32,12.0,9.3,1.5,Rain,Moderate,23.5,11.1,129,10.0
42,18.1,10.3,3.3,Cloudy,Calm,28.2,7.0,176,13.7
9,18.0,10.8,3.7,Sunny,Rough,26.8,9.2,157,13.5
16,13.4,9.5,1.9,Sunny,Rough,24.4,7.0,121,10.0
46,15.8,9.9,1.8,Rain,Moderate,21.5,11.9,120,10.0
27,12.5,9.5,1.6,Clear,Rough,24.9,11.0,137,10.5
35,16.3,10.7,3.4,Sunny,Calm,28.5,7.3,188,13.3
42,14.5,9.8,1.2,Sunny,Moderate,23.1,8.8,176,10.8
8,16.3,11.7,4.0,Cloudy,Rough,28.5,9.0,178,14.9
19,16.1,10.5,3.0,Sunny,Moderate,25.3,7.6,176,11.4
50,13.2,10.6,2.2,Cloudy,Calm,25.1,7.3,131,13.5
13,14.6,9.8,1.7,Clear,Moderate,23.3,8.8,120,10.4
26,14.1,9.9,2.4,Rain,Moderate,26.1,12.9,120,10.0
20,13.4,10.0,2.0,Cloudy,Moderate,23.7,12.0,123,10.1
19,13.8,9.9,3.3,Foggy,Moderate,27.2,8.9,134,10.6
45,12.0,9.4,2.6,Foggy,Moderate,23.3,10.8,120,10.0
12,18.9,10.9,3.7,Cloudy,Calm,23.2,7.6,169,16.0
50,13.4,9.3,1.8,Rain,Moderate,22.6,9.8,130,10.0
7,17.6,10.5,4.0,Clear,Calm,28.9,7.8,174,12.5
40,16.1,11.5,2.2,Sunny,Rough,25.3,8.2,168,14.2
15,19.5,11.8,2.1,Cloudy,Rough,21.0,7.6,158,16.7
44,13.1,9.6,1.5,Sunny,Calm,25.9,9.5,120,11.0
44,15.5,9.8,2.5,Sunny,Calm,23.1,7.8,174,10.0
7,12.6,11.0,3.6,Clear,Moderate,21.6,13.3,120,10.4
14,12.6,10.6,2.3,Rain,Moderate,24.0,12.0,134,10.0
16,14.2,9.0,1.3,Foggy,Calm,22.7,8.7,124,10.0
2,13.5,9.7,1.7,Rain,Moderate,22.3,12.0,133,10.0
27,13.8,9.8,4.0,Clear,Rough,25.3,9.4,156,10.0
22,12.0,9.2,2.5,Cloudy,Calm,29.0,9.2,120,10.2
19,16.1,10.1,2.4,Clear,Rough,24.0,12.2,163,12.0
14,16.3,10.6,4.0,Rain,Rough,22.1,10.3,159,11.7
45,12.2,9.9,2.6,Foggy,Calm,25.1,10.6,131,10.7
15,14.1,10.1,2.6,Clear,Rough,27.2,10.6,121,10.0
44,13.6,9.6,2.3,Clear,Moderate,22.0,11.6,131,10.0
13,13.1,9.6,2.6,Rain,Moderate,23.7,9.0,149,10.0
22,13.6,9.5,1.7,Rain,Calm,23.5,8.9,129,10.5
26,15.0,11.0,1.5,Clear,Rough,28.5,9.3,147,10.0
14,13.6,9.6,1.9,Rain,Moderate,24.4,13.7,126,10.0
5,15.9,10.1,2.6,Cloudy,Moderate,24.2,9.7,140,12.7
19,15.3,9.1,1.5,Sunny,Calm,26.2,7.1,160,10.0
21,12.8,10.0,1.4,Foggy,Calm,27.8,9.0,123,10.0
19,16.4,10.3,2.1,Cloudy,Rough,21.4,8.5,120,10.7
42,13.3,10.0,1.6,Clear,Calm,21.9,9.5,120,10.0
27,12.7,9.5,1.5,Rain,Calm,23.9,10.2,120,10.0
45,13.9,9.6,2.0,Rain,Moderate,24.0,11.1,121,10.0
19,14.5,9.7,1.7,Sunny,Calm,23.6,7.5,122,11.8
18,15.3,9.0,1.4,Rain,Rough,21.3,11.2,133,10.0
34,17.7,11.3,3.5,Sunny,Rough,26.0,10.2,174,11.3
34,18.9,10.2,3.4,Rain,Rough,25.6,9.5,173,10.0
29,13.2,9.9,2.6,Cloudy,Calm,22.8,7.2,151,11.6
15,12.6,11.1,3.8,Clear,Rough,25.0,8.7,169,12.8
18,12.8,9.8,1.5,Sunny,Calm,25.4,10.1,133,10.4
12,15.8,9.1,3.8,Cloudy,Calm,26.9,8.6,137,10.5
46,15.3,9.9,2.4,Sunny,Rough,26.3,7.4,142,10.8
18,14.7,10.0,2.0,Sunny,Moderate,28.6,7.6,131,10.8
21,13.4,9.3,1.8,Foggy,Moderate,26.8,9.4,120,10.0
31,13.3,9.6,2.1,Cloudy,Rough,26.5,11.0,138,11.8
14,15.7,9.4,1.7,Clear,Moderate,25.0,8.5,149,10.0
21,19.5,11.1,3.6,Clear,Rough,24.1,10.1,156,11.3
42,14.7,9.2,2.1,Rain,Moderate,21.4,9.5,129,11.9
39,15.8,10.5,4.0,Rain,Calm,24.4,8.6,151,10.2
39,17.8,10.7,4.0,Clear,Rough,26.4,7.3,167,13.9
13,15.7,9.4,3.2,Cloudy,Calm,25.9,7.8,134,12.3
30,17.9,12.0,3.2,Cloudy,Rough,21.7,9.1,171,12.4
14,15.5,9.1,2.2,Rain,Rough,22.8,10.7,122,10.0
18,18.9,9.7,1.6,Sunny,Rough,21.4,10.7,132,12.2
38,16.7,10.5,3.0,Sunny,Calm,27.2,7.5,139,11.0
40,12.5,9.3,1.4,Foggy,Moderate,26.4,10.9,154,10.0
38,14.9,9.2,2.4,Cloudy,Moderate,22.6,9.5,122,11.0
14,14.4,9.6,1.8,Rain,Calm,25.5,10.7,159,10.0
40,16.8,9.3,2.4,Cloudy,Calm,24.3,8.4,135,10.0
17,13.6,9.3,2.3,Clear,Rough,22.9,10.7,120,10.4
34,15.3,11.1,3.6,Clear,Moderate,26.0,9.0,185,12.8
17,17.5,10.4,1.9,Foggy,Calm,28.9,7.0,153,11.8
15,12.2,9.0,1.9,Rain,Moderate,23.2,9.2,120,10.0
41,14.7,9.1,2.2,Sunny,Rough,23.9,8.4,149,10.0
16,14.9,9.5,1.4,Cloudy,Rough,26.7,8.0,167,10.8
7,13.5,10.2,1.4,Rain,Rough,23.4,11.4,120,10.6
22,15.2,9.5,2.0,Rain,Moderate,23.3,10.8,139,10.0
16,13.6,10.6,1.9,Cloudy,Rough,23.3,8.4,171,11.1
41,14.6,9.6,3.2,Sunny,Rough,26.1,7.9,138,10.7
42,18.1,10.6,3.3,Foggy,Calm,26.5,7.4,161,14.8
13,16.6,10.7,1.6,Foggy,Calm,27.2,8.4,152,10.6
36,18.4,9.4,2.4,Cloudy,Rough,29.0,7.9,146,10.0
18,17.1,11.2,3.6,Clear,Rough,23.5,8.0,142,12.2
22,19.3,10.4,3.4,Clear,Rough,25.4,8.0,128,11.0
34,16.9,9.2,2.5,Clear,Rough,26.2,7.1,137,10.7
25,17.8,10.1,2.8,Sunny,Calm,24.9,9.3,150,10.8
12,17.8,11.0,2.2,Sunny,Rough,22.5,8.6,157,12.5
50,16.6,9.5,3.6,Clear,Rough,26.4,8.3,150,10.6
14,14.8,9.2,2.1,Rain,Calm,22.5,7.5,123,10.0
42,12.1,9.4,4.0,Cloudy,Calm,22.4,7.2,120,14.6
11,12.5,9.7,1.7,Rain,Moderate,23.0,9.4,120,10.0
6,18.2,10.9,2.4,Cloudy,Rough,21.6,7.2,151,13.7
23,14.5,9.5,2.3,Rain,Moderate,24.8,10.0,123,10.0
9,19.3,11.2,3.4,Cloudy,Calm,26.0,7.5,178,15.1
46,16.1,11.2,3.8,Foggy,Calm,29.0,7.0,142,14.8
6,17.9,11.3,3.3,Cloudy,Calm,22.3,7.5,153,14.0
43,19.5,10.7,3.3,Sunny,Calm,26.8,7.0,177,13.5
13,18.4,10.5,3.9,Cloudy,Rough,25.7,9.2,186,14.3
11,16.2,11.1,4.0,Clear,Rough,26.5,9.0,172,15.4
15,16.7,10.5,3.9,Clear,Rough,23.9,9.3,164,11.0
47,18.0,11.8,3.3,Sunny,Rough,29.0,7.8,195,13.3
15,12.8,9.4,3.3,Rain,Moderate,22.7,11.1,122,10.9
42,16.3,10.7,3.6,Sunny,Rough,22.4,7.0,161,13.1
40,13.4,9.0,1.5,Rain,Moderate,22.7,11.0,129,10.0
40,16.0,9.5,3.4,Cloudy,Rough,22.4,8.7,188,12.3
37,18.3,10.3,2.7,Sunny,Calm,26.8,7.5,185,12.9
11,16.3,10.1,2.0,Clear,Moderate,24.2,9.7,120,10.3
45,18.7,11.8,3.5,Clear,Rough,24.7,10.2,156,12.0
13,17.5,9.8,4.0,Clear,Rough,25.3,7.0,171,11.0
23,16.1,10.8,2.7,Sunny,Calm,22.9,9.4,120,10.7
25,18.4,10.8,4.0,Clear,Rough,23.8,7.0,195,15.2
16,14.0,9.8,2.1,Sunny,Calm,21.5,7.2,126,11.6
16,15.4,9.2,2.2,Sunny,Calm,27.2,8.9,162,10.0
20,12.3,10.3,1.6,Foggy,Rough,25.8,7.0,148,10.0
20,18.9,11.1,3.8,Cloudy,Rough,22.2,7.2,164,12.3
13,12.0,9.0,2.2,Clear,Rough,22.7,11.1,120,10.1
29,12.2,9.9,1.9,Foggy,Moderate,29.0,7.0,164,10.0
46,13.7,9.2,2.3,Cloudy,Rough,27.1,9.6,158,10.3
23,12.2,9.6,4.0,Sunny,Calm,23.2,10.2,135,10.0
14,19.2,9.1,3.3,Sunny,Rough,24.3,7.0,159,12.3
12,19.5,10.5,3.3,Cloudy,Rough,25.7,9.4,189,16.0
10,15.8,11.0,2.2,Sunny,Calm,24.3,9.4,120,10.9
36,16.4,10.8,4.0,Cloudy,Moderate,24.8,9.5,153,11.1
30,13.3,9.8,1.8,Foggy,Rough,26.3,13.4,130,11.6
48,16.8,9.6,3.3,Rain,Rough,22.8,9.8,161,10.0
29,17.4,10.4,3.1,Cloudy,Calm,27.8,7.0,168,14.9
11,14.9,10.5,3.8,Sunny,Rough,23.2,9.6,154,13.9
20,18.9,9.8,3.5,Cloudy,Rough,21.0,7.0,173,11.7
50,17.9,9.9,3.7,Cloudy,Calm,27.7,7.0,162,14.9
11,19.2,10.0,3.9,Cloudy,Rough,29.0,8.1,181,14.1
20,16.6,10.5,3.6,Foggy,Rough,28.4,7.7,173,11.9
47,16.1,11.3,4.0,Rain,Rough,25.1,9.5,177,15.5
33,17.9,9.5,3.4,Cloudy,Calm,24.8,7.0,140,12.5
14,15.5,9.2,1.5,Sunny,Rough,21.0,8.8,126,10.0
36,17.7,11.1,3.1,Sunny,Calm,25.7,7.0,135,13.1
38,19.5,10.5,3.3,Sunny,Rough,21.6,7.3,171,13.5
14,16.9,10.4,3.7,Foggy,Rough,27.2,10.7,169,13.4
12,12.8,10.7,2.5,Rain,Rough,24.5,12.4,120,10.0
39,18.6,10.3,3.3,Sunny,Rough,24.6,8.8,175,14.4
28,18.2,10.4,3.6,Foggy,Calm,27.6,7.0,181,13.6
24,14.3,10.0,1.9,Sunny,Rough,21.5,10.4,139,11.6
42,19.2,11.3,3.7,Sunny,Rough,27.0,8.5,164,12.5
23,12.0,9.1,2.0,Foggy,Moderate,24.4,12.8,133,10.0
