Voyage_ID,Sailing_Speed,Draft,Trim,Weather_Condition,Sea_Condition,Water_Temperature,Fuel_Consumption_Rate,Distance_Traveled,Time_Duration,seaWaterTemp,wind_speed,wind_direction,sea_current_speed,sea_current_direction,combined_wave_height,combined_wave_direction,displacement
46,14.4,9.6,2.5,Clear,Moderate,21.4,8.4,121,10.0,2.37,24,40,1,156,3.83,119,149741
6,15.7,9.7,1.9,Sunny,Rough,22.3,8.5,161,11.6,7.85,14,16,5,167,2.43,174,73615
20,18.1,9.8,3.6,Clear,Rough,22.2,7.0,171,12.2,5.86,8,58,1,111,1.26,59,133248
42,14.8,10.8,3.1,Sunny,Calm,27.8,8.3,132,10.5,13.01,2,27,7,159,6.72,106,82822
19,15.9,9.9,3.6,Sunny,Rough,27.0,8.1,165,14.6,20.02,25,17,4,117,0.9,61,89314
6,14.1,9.6,2.3,Sunny,Moderate,22.7,10.7,121,10.1,12.97,25,73,4,98,1.04,67,142963
5,17.0,11.3,3.2,Sunny,Rough,21.0,7.1,166,12.0,25.48,3,167,5,91,0.65,153,68259
18,16.9,10.3,2.7,Foggy,Calm,21.8,7.2,146,14.7,5.1,21,82,1,40,3.57,11,67740
37,17.8,9.0,1.9,Rain,Rough,23.7,8.7,167,11.6,21.8,10,151,2,139,0.75,73,86147
22,15.6,9.5,1.7,Rain,Calm,22.5,7.0,163,10.5,16.42,28,94,0,25,0.35,48,66062
41,18.5,10.1,3.6,Cloudy,Rough,29.0,9.0,190,12.7,15.05,14,100,5,131,6.8,150,123658
14,13.5,9.6,2.3,Cloudy,Rough,29.0,7.0,120,10.0,16.62,3,122,5,136,2.25,157,93801
20,12.8,9.2,3.9,Cloudy,Calm,26.9,7.0,120,10.0,4.23,11,124,7,67,6.59,124,152379
35,16.2,11.5,3.9,Clear,Rough,27.7,9.8,184,13.8,3.21,14,147,6,33,3.61,52,143809
20,16.1,10.1,1.9,Foggy,Rough,23.6,7.0,123,12.2,7.95,7,166,1,31,1.73,152,127495
7,14.1,11.3,2.1,Sunny,Rough,22.4,7.0,171,11.0,7.87,25,21,4,113,3.09,97,142544
7,13.4,9.4,1.7,Foggy,Calm,24.7,7.0,144,10.9,21.0,1,69,4,2,4.85,21,153625
34,16.1,10.1,1.7,Sunny,Rough,21.5,7.2,120,10.0,10.82,21,160,4,64,0.06,92,67570
13,18.5,9.7,3.4,Sunny,Rough,27.3,7.2,186,14.4,22.22,29,166,4,7,6.11,41,98896
14,14.1,9.5,1.8,Foggy,Calm,24.9,7.3,133,10.0,29.14,16,156,0,165,4.18,65,156901
22,13.7,9.7,2.0,Foggy,Rough,25.3,8.4,162,10.3,27.88,9,88,3,88,0.4,121,129776
17,17.5,9.5,2.6,Clear,Rough,27.0,7.0,158,10.0,14.69,28,108,5,34,6.78,98,72918
9,17.9,10.7,3.3,Cloudy,Rough,21.0,7.4,168,10.7,12.28,25,153,6,101,7.07,108,97486
4,12.9,9.7,2.5,Clear,Rough,24.3,8.6,130,10.7,11.43,17,71,5,126,3.89,79,87736
15,17.1,10.5,3.5,Foggy,Moderate,28.8,7.9,165,13.1,10.98,18,177,0,102,4.11,48,104992
45,14.1,9.3,2.1,Clear,Rough,27.9,7.3,129,10.0,11.88,20,19,0,16,7.46,11,151004
41,15.0,10.4,1.8,Rain,Moderate,27.9,10.2,145,10.0,1.88,25,117,1,139,0.79,8,95956
13,12.3,9.7,1.7,Sunny,Calm,24.1,8.6,120,10.0,16.48,23,111,6,20,6.73,125,81379
42,18.8,10.1,1.4,Foggy,Calm,29.0,7.8,156,14.5,10.4,10,49,3,41,0.3,40,144776
37,16.7,10.3,3.2,Sunny,Rough,21.7,8.3,175,12.0,13.81,2,127,3,141,7.59,1,92159
28,12.2,9.7,1.8,Sunny,Calm,21.1,8.8,120,11.3,5.69,6,101,1,168,1.75,105,82905
44,18.6,9.6,2.1,Cloudy,Rough,21.6,8.2,161,10.3,8.57,6,55,7,121,4.15,47,82972
38,17.2,10.7,4.0,Clear,Calm,28.2,7.2,182,14.3,21.64,4,26,2,41,2.16,58,96811
33,17.9,10.5,2.6,Cloudy,Rough,24.9,7.9,164,13.4,9.95,12,167,0,28,4.71,88,90354
11,12.1,10.5,2.3,Foggy,Calm,29.0,7.0,135,10.0,17.15,4,50,6,72,0.15,149,98577
27,13.9,9.5,1.3,Foggy,Calm,24.6,8.1,120,10.0,23.3,8,92,1,160,2.64,161,155383
21,17.4,9.9,1.7,Rain,Moderate,22.6,8.6,124,10.0,23.95,25,96,0,160,3.32,163,82993
38,12.8,9.4,2.4,Clear,Moderate,25.7,10.5,120,10.0,12.81,25,146,2,112,1.99,1,89032
9,14.9,11.0,4.0,Clear,Rough,21.9,9.6,166,12.8,3.86,6,60,2,173,7.5,5,93469
12,14.7,9.5,3.1,Cloudy,Moderate,21.2,7.0,127,11.3,12.35,14,35,2,130,3.78,105,107290
16,13.4,9.4,2.0,Clear,Rough,25.0,12.9,120,10.0,19.13,27,71,0,19,2.67,2,153743
43,14.0,9.9,1.8,Cloudy,Calm,25.3,7.3,123,10.0,11.0,22,13,7,59,0.98,70,95945
19,15.6,9.2,2.4,Foggy,Calm,29.0,7.0,120,10.0,21.67,5,84,3,81,7.7,156,161089
39,14.5,9.9,2.4,Clear,Rough,26.9,12.3,122,13.1,27.33,17,101,4,31,3.13,125,136850
22,18.5,9.8,1.6,Rain,Rough,25.1,10.4,145,10.8,24.33,6,52,6,10,3.02,174,104680
19,14.6,9.7,2.2,Cloudy,Calm,23.0,7.2,123,10.0,24.11,11,0,2,67,3.73,19,125375
35,15.8,9.6,1.3,Sunny,Rough,23.1,7.6,176,11.4,18.24,11,39,3,66,7.0,58,151211
17,18.7,9.6,3.6,Cloudy,Rough,23.9,7.0,158,11.8,30.46,30,77,7,75,1.59,51,75294
16,14.3,11.3,2.3,Sunny,Calm,21.9,7.8,122,10.0,7.99,7,24,0,129,5.24,143,84242
8,16.6,9.3,2.3,Rain,Rough,21.0,9.4,145,12.5,6.0,6,141,6,115,2.63,130,72526
50,16.1,10.8,4.0,Sunny,Calm,23.0,7.0,163,12.2,23.3,25,70,0,156,0.46,102,132193
21,15.9,10.9,3.6,Clear,Rough,26.3,7.0,159,12.4,3.76,21,104,7,30,5.38,43,82379
40,19.5,10.6,3.3,Cloudy,Rough,22.1,7.0,159,13.8,30.29,10,40,5,72,4.04,108,111369
7,13.9,9.7,2.1,Foggy,Moderate,25.2,11.5,120,10.0,6.91,4,11,6,30,0.53,82,133900
22,16.5,10.6,3.8,Foggy,Calm,29.0,7.2,164,10.4,29.77,14,80,4,109,5.64,11,110593
46,16.4,9.6,3.3,Sunny,Rough,28.6,7.0,178,14.3,30.98,16,41,3,147,1.77,22,151872
44,16.0,9.9,2.2,Sunny,Rough,23.5,7.4,133,10.5,5.57,27,130,6,15,2.22,0,118454
27,18.0,11.3,2.1,Cloudy,Calm,28.1,7.2,177,14.7,4.47,12,41,4,32,2.43,143,162003
42,16.4,10.8,4.0,Sunny,Rough,24.4,9.1,155,12.5,24.28,13,101,0,76,6.13,101,138834
18,16.5,10.7,2.9,Cloudy,Rough,23.2,9.0,181,11.5,23.11,13,127,0,46,5.79,4,125580
42,13.8,9.3,2.1,Sunny,Moderate,25.4,11.7,130,10.0,24.33,6,27,7,113,4.25,16,155161
41,12.0,11.3,3.8,Rain,Moderate,24.0,9.3,162,10.0,3.44,12,95,7,88,2.78,74,163101
25,17.0,11.3,2.3,Clear,Rough,21.9,9.2,146,11.6,17.67,2,131,0,149,4.53,2,155251
20,16.5,11.1,4.0,Sunny,Rough,26.4,13.1,157,11.5,20.18,30,121,6,4,3.64,23,158521
19,13.5,10.8,1.6,Cloudy,Rough,25.6,9.1,126,11.1,9.37,6,75,6,106,1.88,44,156151
48,16.6,11.0,3.1,Rain,Calm,24.3,13.8,133,10.7,28.09,17,24,1,170,6.09,147,102463
38,17.9,10.4,2.9,Sunny,Rough,23.5,8.5,176,14.7,18.19,5,23,0,18,5.83,3,84956
20,13.0,9.7,1.9,Clear,Moderate,23.3,11.0,120,10.5,19.77,24,143,5,5,7.59,44,93402
37,16.5,11.8,3.6,Cloudy,Rough,23.6,7.4,184,12.2,30.37,2,86,0,54,2.2,57,102838
20,13.4,9.1,2.7,Sunny,Moderate,22.9,10.4,125,10.0,11.05,0,31,6,174,4.84,168,114262
18,18.6,9.8,1.6,Cloudy,Rough,27.9,7.0,169,13.8,18.7,29,131,5,158,5.37,20,79495
41,16.8,11.1,3.8,Cloudy,Rough,26.4,10.1,159,15.2,9.07,16,56,0,7,5.91,50,134834
14,16.2,9.7,3.6,Sunny,Calm,21.2,8.3,170,13.4,28.36,28,85,1,172,3.69,92,112642
8,14.4,9.5,2.7,Rain,Rough,22.4,9.2,123,10.0,9.04,21,168,6,104,7.75,33,135665
43,14.4,9.9,2.9,Clear,Moderate,26.0,7.0,120,10.0,3.16,13,23,6,103,5.66,25,144223
24,13.6,10.1,3.5,Foggy,Calm,28.4,8.2,165,10.9,8.12,20,173,3,16,7.22,164,116065
10,15.6,10.0,1.9,Sunny,Moderate,23.7,7.7,166,11.5,4.36,17,30,7,89,5.45,127,88979
23,18.8,9.9,3.6,Sunny,Rough,24.8,8.9,182,14.8,17.0,5,139,0,158,3.78,110,132985
26,14.1,9.8,3.0,Foggy,Calm,22.6,10.4,120,10.0,6.15,4,94,6,163,2.32,18,147968
13,12.8,10.0,1.8,Rain,Moderate,26.4,12.5,120,11.9,1.46,27,38,2,141,7.31,83,129071
45,18.3,11.2,3.9,Foggy,Calm,26.8,7.0,189,13.9,8.53,11,5,3,160,4.59,138,144054
40,13.0,9.5,2.7,Cloudy,Calm,26.0,8.5,132,10.0,8.73,24,86,2,173,4.82,20,81543
16,13.8,9.3,2.2,Cloudy,Calm,24.9,7.3,130,12.4,23.67,23,77,6,136,2.26,98,121112
21,16.3,9.6,2.4,Sunny,Rough,27.6,7.4,151,10.5,20.13,17,117,7,148,0.2,166,121356
18,16.0,9.9,1.9,Sunny,Rough,21.0,10.2,121,10.1,13.05,1,52,4,66,4.61,121,128452
17,17.9,10.1,3.4,Cloudy,Rough,22.1,7.3,173,12.9,16.75,26,158,0,134,4.65,131,138306
6,15.4,9.0,2.2,Rain,Rough,22.9,11.7,130,10.7,25.1,4,60,1,143,6.87,150,67509
36,16.0,9.8,4.0,Clear,Moderate,27.6,7.0,167,10.4,23.61,3,33,1,40,6.13,49,141544
35,18.2,10.2,4.0,Foggy,Rough,27.6,8.9,182,11.0,18.2,20,171,1,46,3.41,144,141330
13,13.2,9.2,1.8,Rain,Rough,22.2,12.3,120,11.0,12.71,11,135,6,27,1.16,28,114024
18,12.8,9.6,2.5,Cloudy,Calm,24.6,10.8,127,10.3,27.16,2,160,4,75,3.54,95,94547
20,13.8,9.3,2.2,Cloudy,Rough,21.4,7.1,123,10.0,16.14,23,110,1,152,2.0,91,100475
14,19.5,9.8,3.0,Clear,Moderate,25.4,7.0,171,15.6,11.34,23,97,6,40,0.15,135,121398
41,13.6,10.6,2.5,Rain,Rough,25.7,10.8,180,12.8,25.81,29,164,3,54,7.47,80,69999
27,18.0,10.8,3.7,Sunny,Rough,25.4,10.3,168,14.1,1.61,1,179,5,85,5.97,15,90754
44,14.4,10.4,3.5,Rain,Rough,21.0,8.1,146,11.5,17.14,10,154,1,75,0.64,126,106810
8,16.6,10.7,2.6,Clear,Rough,27.8,8.7,136,11.5,19.56,22,156,5,108,7.36,154,109730
40,14.7,9.3,1.8,Cloudy,Calm,23.1,7.0,136,10.0,7.39,0,170,4,45,0.55,51,110417
41,15.5,9.5,2.4,Clear,Moderate,26.4,7.7,145,11.4,27.54,4,91,0,106,3.17,12,122097
14,18.1,10.4,3.1,Cloudy,Rough,28.8,7.0,161,11.3,24.35,3,92,4,116,1.32,155,101570
33,15.7,9.7,1.8,Foggy,Calm,26.6,7.0,161,11.4,9.39,4,110,7,96,3.17,44,75748
38,16.4,9.4,1.5,Rain,Moderate,21.5,7.2,120,10.0,29.92,21,78,5,107,3.17,159,133112
8,15.0,11.3,3.3,Cloudy,Rough,21.1,8.3,120,11.3,16.9,9,39,6,15,1.54,108,67787
20,16.7,9.7,1.7,Sunny,Calm,25.8,7.0,133,11.5,13.17,0,73,6,80,4.82,9,90676
5,16.9,10.1,1.9,Sunny,Rough,23.3,8.8,133,10.8,24.94,11,40,2,106,0.61,128,154375
42,18.1,11.2,2.0,Rain,Moderate,23.3,7.4,141,11.1,20.82,18,140,2,26,1.51,129,136782
40,17.9,10.6,3.3,Foggy,Calm,28.2,7.0,177,11.2,12.19,17,139,6,22,2.65,27,154415
23,15.7,9.7,1.6,Cloudy,Calm,22.9,11.2,120,10.8,14.37,25,119,0,156,4.63,123,86868
33,16.7,10.1,2.5,Clear,Calm,24.5,8.6,174,10.8,2.28,24,40,0,24,0.45,76,72925
15,12.7,9.0,1.9,Rain,Moderate,23.3,9.6,167,10.3,25.33,29,39,2,80,0.33,122,114963
43,12.0,9.2,1.7,Rain,Moderate,26.1,10.5,120,10.0,15.77,14,83,7,91,4.17,69,121298
20,15.7,9.5,1.9,Sunny,Rough,23.2,7.1,150,11.6,25.08,24,104,5,80,5.42,176,119051
13,16.5,9.9,2.1,Foggy,Calm,29.0,7.4,155,12.9,18.26,20,155,1,8,7.8,127,132211
7,14.2,11.5,2.4,Rain,Rough,22.1,7.6,154,12.6,2.14,5,152,2,77,7.83,88,95657
26,17.5,11.4,4.0,Cloudy,Rough,24.8,7.0,170,14.0,29.0,14,54,1,106,2.16,78,129225
23,14.6,9.5,2.4,Clear,Calm,23.3,11.5,120,11.2,3.6,12,3,2,109,2.04,151,125881
18,17.0,10.9,3.5,Rain,Rough,25.4,7.0,166,10.0,1.77,13,16,7,108,1.08,13,126911
2,12.0,9.9,2.0,Rain,Moderate,26.8,12.1,148,10.0,27.5,11,62,6,129,0.95,159,104273
22,18.7,9.5,1.7,Foggy,Calm,28.1,7.0,147,13.3,22.48,18,11,3,56,3.64,137,141043
9,15.9,9.9,1.8,Clear,Rough,25.9,8.3,144,10.9,8.72,18,9,0,20,6.18,134,153441
17,15.3,9.4,2.3,Cloudy,Rough,24.8,13.1,120,10.0,9.58,5,47,0,124,5.46,108,98104
42,16.1,10.1,3.2,Foggy,Calm,22.8,7.0,141,12.0,1.32,23,145,7,78,4.33,9,94487
50,19.5,10.3,3.4,Clear,Rough,24.6,7.0,185,16.7,28.45,6,48,4,34,4.53,33,82535
19,16.6,9.7,1.8,Clear,Rough,26.6,8.9,159,10.3,2.52,23,174,4,109,0.22,79,132518
4,13.5,10.6,2.4,Sunny,Calm,22.0,10.5,120,10.9,23.68,5,102,4,39,3.96,88,125411
22,14.7,9.8,3.2,Sunny,Calm,27.4,8.6,136,15.0,25.37,25,91,1,33,4.89,171,118892
31,14.6,9.3,1.8,Clear,Moderate,22.7,12.4,120,10.0,28.57,7,146,7,83,1.34,32,153413
17,17.5,10.2,3.4,Sunny,Rough,27.0,7.0,161,11.0,3.8,18,166,4,177,0.66,160,114686
19,18.2,10.6,2.0,Foggy,Calm,28.8,7.0,143,10.8,7.81,13,95,0,51,5.51,123,156010
15,18.4,11.1,2.0,Cloudy,Rough,22.9,8.9,143,12.2,24.31,22,72,7,104,0.62,22,138265
27,17.4,10.4,2.1,Clear,Rough,25.5,10.9,173,12.1,21.75,4,5,6,48,4.08,117,77237
31,13.6,9.3,2.0,Cloudy,Rough,23.2,9.0,136,11.0,6.08,24,45,7,4,4.65,145,152939
25,18.8,10.5,1.9,Sunny,Calm,29.0,7.0,152,10.8,5.75,22,113,4,35,5.39,62,68336
42,14.5,9.1,1.4,Sunny,Calm,22.8,7.0,154,10.8,20.74,13,138,3,110,7.98,66,159481
16,15.9,9.2,1.6,Foggy,Calm,26.4,9.4,120,10.0,17.01,26,82,6,49,5.97,75,148379
13,14.5,9.7,1.8,Cloudy,Rough,21.1,7.3,160,10.0,16.86,1,19,3,92,6.14,3,76214
50,17.0,10.0,2.0,Clear,Moderate,23.4,8.8,140,10.9,17.97,8,125,6,47,0.91,141,110566
26,13.3,9.6,2.1,Foggy,Calm,24.7,11.1,120,10.0,24.7,3,163,2,19,2.38,110,90709
26,12.0,9.2,2.4,Rain,Calm,23.7,11.5,121,10.7,17.06,8,69,5,75,7.68,49,125290
14,16.6,10.5,2.0,Rain,Rough,24.0,7.0,158,13.2,3.08,28,0,3,7,3.93,42,99228
15,12.7,10.2,1.8,Rain,Moderate,26.3,11.0,123,10.6,12.31,24,91,4,70,4.06,141,97878
19,14.4,10.3,2.3,Cloudy,Calm,23.8,7.4,141,14.2,25.5,2,132,4,41,4.26,111,108982
25,12.7,9.6,2.2,Cloudy,Calm,25.0,7.0,120,10.3,12.76,10,27,6,50,5.32,4,112626
16,12.0,9.3,3.4,Sunny,Calm,29.0,7.4,162,10.7,29.21,4,123,6,65,4.19,109,72478
23,17.2,10.3,2.5,Rain,Moderate,22.6,9.8,157,10.0,28.11,23,134,3,100,1.77,20,144977
11,16.5,10.0,3.4,Sunny,Calm,25.4,7.0,153,12.0,29.51,13,175,5,42,0.19,132,157951
30,14.1,9.5,1.9,Cloudy,Rough,25.0,9.7,121,10.0,18.74,16,96,4,80,4.58,161,120780
40,15.4,10.0,4.0,Cloudy,Rough,24.3,8.3,156,10.0,17.6,4,94,0,84,2.83,5,156852
15,13.1,9.4,1.6,Rain,Moderate,27.4,8.1,131,10.0,14.03,21,41,7,13,5.89,103,120918
43,17.8,10.4,3.7,Clear,Calm,23.4,9.2,161,11.1,7.36,2,149,0,102,5.27,29,161220
45,13.8,9.9,2.2,Sunny,Rough,24.3,11.7,164,14.2,12.46,16,104,5,144,6.44,8,102071
44,18.8,10.6,4.0,Clear,Calm,25.7,9.4,180,10.8,6.2,7,66,4,133,4.96,89,122603
45,15.0,9.4,2.6,Foggy,Calm,23.8,7.0,146,12.3,13.74,14,158,2,32,6.8,23,98058
28,13.5,11.1,1.8,Cloudy,Rough,24.1,8.0,121,10.0,21.16,25,94,2,171,6.47,94,161806
15,13.3,9.4,2.4,Sunny,Calm,22.8,10.0,126,10.1,6.71,13,111,3,85,6.75,30,126543
3,15.8,10.5,3.6,Clear,Rough,23.6,11.3,144,10.4,13.51,19,91,7,168,3.49,115,122100
20,12.6,9.4,2.6,Clear,Calm,21.3,12.0,123,11.5,19.22,30,98,6,134,5.94,68,157785
42,15.3,11.4,2.8,Foggy,Calm,27.3,7.0,167,14.7,6.59,0,9,4,56,3.78,124,99037
33,19.5,10.9,4.0,Rain,Rough,25.7,8.3,183,13.5,16.0,20,126,3,126,1.63,100,107976
4,19.5,10.6,3.0,Sunny,Rough,26.8,8.0,162,13.1,1.48,17,44,4,44,2.71,112,88800
23,16.4,9.7,2.0,Cloudy,Calm,21.1,7.5,142,13.9,16.08,30,158,6,28,6.17,65,105386
2,18.9,9.7,2.4,Foggy,Calm,21.7,7.0,164,13.9,24.36,28,17,6,149,5.85,165,143349
28,12.0,9.9,1.8,Clear,Moderate,24.4,12.2,120,10.0,28.23,7,152,6,15,7.99,134,91944
19,16.9,10.3,2.7,Clear,Rough,24.1,9.9,129,10.5,22.28,26,102,5,28,4.49,170,97513
5,17.9,11.6,2.7,Clear,Rough,27.3,8.1,159,13.5,18.27,5,150,0,82,4.11,111,160722
26,13.6,9.8,1.9,Clear,Moderate,23.2,13.3,120,10.0,19.68,7,41,2,129,7.3,62,127503
42,16.9,11.1,1.7,Sunny,Calm,26.4,8.2,152,11.0,15.26,15,149,1,132,6.77,12,68692
10,13.7,9.8,2.4,Rain,Moderate,21.0,9.0,120,11.5,5.57,2,78,6,23,0.59,116,74786
17,16.0,11.2,2.7,Rain,Moderate,23.8,7.0,183,10.9,8.82,1,30,6,101,2.44,85,73033
5,14.9,9.1,2.5,Clear,Rough,21.6,13.6,120,10.1,28.68,13,23,7,176,6.35,0,153688
40,19.3,9.9,2.9,Rain,Rough,23.0,7.0,140,13.2,24.53,30,166,6,83,4.77,150,121551
6,13.8,9.6,2.2,Sunny,Calm,29.0,7.7,130,10.0,14.47,12,140,6,85,2.51,141,163904
5,14.2,9.9,2.4,Cloudy,Calm,23.2,7.0,120,10.0,24.17,21,14,4,80,3.45,27,139035
31,13.0,10.2,3.7,Sunny,Calm,25.6,7.0,148,10.9,5.58,26,19,5,113,5.32,6,65386
11,18.3,10.7,3.9,Clear,Rough,26.3,8.0,155,10.4,26.07,7,52,2,129,5.23,64,116556
4,19.1,10.2,3.3,Cloudy,Rough,26.6,8.4,156,10.0,27.85,11,166,2,153,3.22,6,158140
37,17.9,11.2,4.0,Sunny,Calm,29.0,7.0,159,16.0,17.07,11,72,1,148,6.1,61,79562
39,15.7,10.7,2.7,Cloudy,Rough,25.4,7.9,167,13.0,28.47,1,82,6,149,2.52,116,126626
30,14.5,9.9,1.9,Foggy,Calm,29.0,7.0,152,11.2,21.31,11,48,6,101,7.27,58,161874
21,12.2,9.6,1.5,Cloudy,Calm,24.3,7.0,134,10.0,1.69,9,125,0,158,4.58,94,107075
32,18.3,10.6,3.4,Sunny,Rough,27.4,10.3,166,10.5,5.04,27,136,4,44,6.68,7,137425
19,17.1,11.7,3.5,Foggy,Calm,26.7,7.7,179,14.5,7.53,24,109,0,92,5.21,89,141737
14,14.3,10.3,1.9,Sunny,Calm,21.0,8.0,173,13.1,3.53,7,163,4,118,5.01,159,83499
40,14.8,11.0,3.8,Cloudy,Rough,25.0,8.0,183,11.3,29.89,1,27,7,7,5.86,40,81686
37,12.0,10.0,2.8,Foggy,Calm,25.8,7.8,120,10.0,27.01,26,130,6,165,2.72,21,117605
16,15.8,10.1,2.6,Sunny,Moderate,25.4,8.5,140,11.5,28.12,24,83,5,66,3.68,130,99101
22,17.7,9.0,1.7,Foggy,Calm,25.9,7.0,162,13.7,8.52,23,44,2,155,4.06,86,117356
50,15.5,9.7,3.6,Foggy,Calm,29.0,7.0,190,12.8,1.34,26,170,2,85,0.23,103,113780
22,13.3,9.0,2.2,Clear,Moderate,25.2,11.6,120,11.6,3.13,4,43,0,126,0.17,44,123908
9,12.5,10.2,2.8,Clear,Moderate,25.7,12.4,159,10.0,26.04,28,44,3,166,4.51,56,141075
33,17.0,9.4,3.2,Foggy,Calm,28.5,7.0,125,11.0,9.32,19,103,3,75,0.48,129,129015
23,17.0,10.5,1.6,Cloudy,Rough,22.2,8.4,184,14.5,4.92,13,133,4,88,3.95,50,84113
18,19.5,10.6,2.0,Rain,Calm,25.5,7.0,178,13.1,16.9,25,141,4,157,2.05,101,139814
44,15.1,9.1,2.2,Rain,Moderate,22.7,7.7,175,10.7,13.62,14,29,6,64,4.78,48,160830
16,15.5,10.4,3.3,Sunny,Rough,22.4,10.0,170,10.3,8.27,0,19,0,28,1.7,83,71453
45,15.2,9.4,1.7,Sunny,Calm,26.0,7.0,121,10.0,13.24,28,93,1,172,5.9,166,158746
17,13.1,9.1,2.6,Clear,Moderate,26.5,11.6,120,10.0,22.98,16,101,1,96,5.85,136,121438
27,16.8,10.5,3.4,Rain,Rough,27.6,8.7,155,11.8,17.55,10,33,6,165,0.45,91,95387
41,17.3,11.6,4.0,Cloudy,Rough,26.0,8.2,179,15.1,5.24,30,72,4,49,6.79,22,134973
39,16.2,10.0,2.0,Rain,Calm,25.2,11.0,162,10.9,8.5,1,26,5,41,6.57,18,121971
34,15.7,10.9,4.0,Clear,Rough,29.0,9.5,166,10.3,16.81,7,16,7,40,3.41,58,76422
47,12.0,9.3,2.0,Rain,Moderate,21.1,14.1,129,10.9,21.14,17,167,6,85,7.07,170,90004
10,14.7,9.9,1.8,Foggy,Calm,29.0,7.3,145,10.0,19.96,17,90,5,16,5.2,84,118383
13,14.3,9.8,3.3,Cloudy,Rough,26.4,7.1,177,13.4,8.44,26,47,4,79,5.37,26,150822
19,13.3,9.6,2.1,Rain,Moderate,21.1,10.5,120,10.0,4.26,28,24,3,144,5.06,89,82149
25,13.5,9.1,2.2,Rain,Moderate,24.1,7.0,123,10.0,26.49,16,38,2,119,3.9,7,90955
20,12.0,9.8,2.1,Clear,Moderate,23.6,10.9,124,10.0,10.67,15,48,2,64,3.43,106,140078
17,15.5,10.8,3.1,Foggy,Calm,27.7,7.2,186,10.1,8.15,20,154,4,176,1.44,139,126509
18,16.9,10.4,3.8,Clear,Rough,28.3,8.7,187,10.3,21.83,30,96,4,59,6.83,33,139870
20,14.6,9.7,2.3,Cloudy,Moderate,23.3,8.8,161,10.9,30.88,0,17,2,164,4.51,157,114651
18,16.5,10.0,2.7,Foggy,Calm,27.2,9.0,155,10.0,10.91,19,80,5,32,2.27,43,78638
34,17.2,9.7,2.4,Clear,Moderate,24.0,7.0,138,10.6,19.93,21,11,0,0,0.68,90,120262
35,16.3,10.7,2.4,Foggy,Calm,27.5,8.1,169,10.6,29.6,21,113,0,136,7.26,129,154904
12,19.0,10.8,3.7,Clear,Rough,25.5,7.7,159,16.7,18.43,5,35,1,29,2.43,75,164562
27,15.3,9.6,1.7,Rain,Moderate,22.5,10.2,125,10.0,1.99,19,52,5,49,6.9,77,159181
19,14.0,9.5,2.5,Rain,Rough,21.0,9.5,146,10.0,22.89,14,136,6,3,6.57,51,113515
20,12.0,9.5,2.2,Clear,Moderate,24.3,13.4,123,10.6,11.23,27,168,2,120,3.94,110,120480
19,15.7,10.0,3.5,Foggy,Calm,27.7,7.0,158,13.0,5.63,18,11,5,150,4.63,165,151078
24,14.9,10.7,3.9,Clear,Rough,21.0,11.6,167,12.3,14.26,14,50,1,25,6.69,62,99641
6,13.5,10.0,2.5,Clear,Moderate,23.4,8.8,120,10.0,30.77,22,20,4,52,5.39,23,112415
32,12.0,9.3,1.5,Rain,Moderate,23.5,11.1,129,10.0,27.69,14,53,1,134,0.12,26,98851
42,18.1,10.3,3.3,Cloudy,Calm,28.2,7.0,176,13.7,5.35,12,154,5,125,3.76,7,120203
9,18.0,10.8,3.7,Sunny,Rough,26.8,9.2,157,13.5,23.54,3,165,7,112,1.93,105,111128
16,13.4,9.5,1.9,Sunny,Rough,24.4,7.0,121,10.0,15.22,2,59,5,118,0.67,27,129974
46,15.8,9.9,1.8,Rain,Moderate,21.5,11.9,120,10.0,19.83,13,145,1,157,2.18,130,95215
27,12.5,9.5,1.6,Clear,Rough,24.9,11.0,137,10.5,13.89,15,165,7,103,0.9,54,98635
35,16.3,10.7,3.4,Sunny,Calm,28.5,7.3,188,13.3,12.11,15,153,3,160,3.79,126,69164
42,14.5,9.8,1.2,Sunny,Moderate,23.1,8.8,176,10.8,13.29,20,74,7,179,2.03,82,108851
8,16.3,11.7,4.0,Cloudy,Rough,28.5,9.0,178,14.9,17.36,20,34,6,12,1.13,15,147624
19,16.1,10.5,3.0,Sunny,Moderate,25.3,7.6,176,11.4,6.36,14,3,3,152,6.45,136,130287
50,13.2,10.6,2.2,Cloudy,Calm,25.1,7.3,131,13.5,9.38,28,48,2,167,7.78,3,129277
13,14.6,9.8,1.7,Clear,Moderate,23.3,8.8,120,10.4,22.05,17,153,5,57,5.21,178,117826
26,14.1,9.9,2.4,Rain,Moderate,26.1,12.9,120,10.0,10.81,5,97,1,93,1.91,82,101471
20,13.4,10.0,2.0,Cloudy,Moderate,23.7,12.0,123,10.1,14.13,16,114,6,64,7.74,174,145227
19,13.8,9.9,3.3,Foggy,Moderate,27.2,8.9,134,10.6,10.03,12,129,0,3,4.38,163,87956
45,12.0,9.4,2.6,Foggy,Moderate,23.3,10.8,120,10.0,20.2,20,121,1,76,2.71,76,128498
12,18.9,10.9,3.7,Cloudy,Calm,23.2,7.6,169,16.0,17.68,18,44,4,160,0.56,8,129750
50,13.4,9.3,1.8,Rain,Moderate,22.6,9.8,130,10.0,21.7,1,166,7,59,0.24,72,141375
